prediction_date,contract_preamble.x,horizon_date,kalshi_mean_c.x,kalshi_median_c.x,kalshi_mode_c.x,kalshi_skew_c.x,kalshi_variance_c.x,kalshi_kurt_c.x,shock.x,contract_preamble.y,kalshi_mean,kalshi_median,kalshi_mode,kalshi_skew,kalshi_variance,kalshi_mean_c.y,kalshi_median_c.y,kalshi_mode_c.y,kalshi_skew_c.y,kalshi_variance_c.y,kalshi_kurt_c.y,ticker_name,shock.y
2022-12-14,FED-22DEC,2022-12-14,-0.6836734693877551,-0.5,-0.5,-1.643564356435617,-0.0939972927946689,9.40583246445639,0.05600676892049715,FED-22DEC,4.357142857142858,4.375,4.375,-0.9999999999999716,0.0041454081632653,0,0,0,0,0,0,FDTR Index,0.05600676892049715
2022-12-14,FED-23FEB,2023-02-01,0.3852040816326525,0.375,0.25,1.7931034482758395,0.028002655143690137,-3.933619437919102,0.05600676892049715,FED-23FEB,4.74234693877551,4.75,4.625,0.7931034482758679,0.03214806330695544,-0.00765306122449072,-0.125,-0.25,1.6527525710828854,-0.00133407955018742,3.577464869773295,FDTR Index,0.05600676892049715
2022-12-14,FED-23MAR,2023-03-22,0.27040816326530503,0.125,0.25,-0.04310344827587387,0.03433465222823821,-2.815597261931651,0.05600676892049715,FED-23MAR,5.012755102040815,4.875,4.875,0.749999999999994,0.06648271553519365,0.05102040816326436,0,0,0.3636363636363624,-0.03186172428154935,0.6366044932334141,FDTR Index,0.05600676892049715
2022-12-14,FED-23MAY,2023-05-03,-0.10204081632652873,0,-0.25,-0.6249999999999944,0.04703769262807167,-2.9196730576586063,0.05600676892049715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-01,FED-23FEB,2023-02-01,-0.3520408163265305,-0.25,-0.25,-0.5128205128205123,-0.07759787588504788,42.9727254976963,0.01406175639717591,FED-23FEB,4.625,4.625,4.625,0,0.00127551020408163,0,0,0,0,0,0,NAPMPMI Index,0.01406175639717591
2023-02-01,FED-23FEB,2023-02-01,-0.3520408163265305,-0.25,-0.25,-0.5128205128205123,-0.07759787588504788,42.9727254976963,0.01406175639717591,FED-23FEB,4.625,4.625,4.625,0,0.00127551020408163,0,0,0,0,0,0,FDTR Index,0.01406175639717591
2023-02-01,FED-23JUL,2023-07-26,0.42346938775510257,0.5,0.5,-0.5769230769230729,0.026030820491461888,-45.82849558024757,0.01406175639717591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-01,FED-23JUN,2023-06-14,-0.005102040816327147,0,0,0.07692307692307232,0.02087671803415243,0.9788363119209311,0.01406175639717591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-01,FED-23MAR,2023-03-22,-0.170918367346939,-0.25,-0.25,0.2999999999999764,-0.045000780924614736,15.96794798073582,0.01406175639717591,FED-23MAR,4.872448979591836,4.875,4.875,-0.20000000000002416,0.00318226780508121,0,0,0,-0.10909090909092226,-0.00510204081632653,4.791514949026963,NAPMPMI Index,0.01406175639717591
2023-02-01,FED-23MAR,2023-03-22,-0.170918367346939,-0.25,-0.25,0.2999999999999764,-0.045000780924614736,15.96794798073582,0.01406175639717591,FED-23MAR,4.872448979591836,4.875,4.875,-0.20000000000002416,0.00318226780508121,0,0,0,-0.10909090909092226,-0.00510204081632653,4.791514949026963,FDTR Index,0.01406175639717591
2023-02-01,FED-23MAY,2023-05-03,0.13775510204081698,0.125,0,0.9464788732394578,0.05187942523948354,-14.3567203844813,0.01406175639717591,FED-23MAY,5.010204081632653,5,4.875,0.7464788732394336,0.05506169304456475,0.0331632653061229,0.125,0,0.2336583604189213,-0.02381169304456476,-0.26570617437581756,NAPMPMI Index,0.01406175639717591
2023-02-01,FED-23MAY,2023-05-03,0.13775510204081698,0.125,0,0.9464788732394578,0.05187942523948354,-14.3567203844813,0.01406175639717591,FED-23MAY,5.010204081632653,5,4.875,0.7464788732394336,0.05506169304456475,0.0331632653061229,0.125,0,0.2336583604189213,-0.02381169304456476,-0.26570617437581756,FDTR Index,0.01406175639717591
2023-03-22,FED-23JUL,2023-07-26,0.12244897959183731,0,0,0.8532600397007117,0.11250520616409826,-2.2101179697659834,-0.01887427405123178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-22,FED-23JUN,2023-06-14,-0.06377551020408312,0,0,-0.23273273273273176,0.010249635568513132,0.6412461824372659,-0.01887427405123178,FED-23JUN,5.048469387755101,5.125,5.125,-0.2777777777777791,0.171438983756768,0.0127551020408152,0,0,0.01147842056932868,-0.00234928154935443,0.7930539893894406,FDTR Index,-0.01887427405123178
2023-03-22,FED-23MAR,2023-03-22,-0.2066326530612237,-0.25,-0.25,-0.588888888888876,-0.16297245939192,1.2262762337976847,-0.01887427405123178,FED-23MAR,4.841836734693877,4.875,4.875,-0.86666666666665515,0.00846652436484798,-8.881784197001252e-16,0,0,-0.2476190476190443,-0.00382653061224489,1.033867763776195,FDTR Index,-0.01887427405123178
2023-03-22,FED-23MAY,2023-05-03,0.14285714285714413,0,0,1.5715846994535454,0.028607871720116626,-1.3106751522210254,-0.01887427405123178,FED-23MAY,4.984693877551021,4.875,4.875,0.7049180327868904,0.03707439608496461,-0.00510204081632537,-0.25,-0.25,1.6032231175326497,-0.011609745939192,-1.653270705752058,FDTR Index,-0.01887427405123178
2023-05-03,FED-23JUL,2023-07-26,-0.03826530612244916,0,0,-0.027014652014642204,-0.07424640774677216,2.4698450002049226,0.01390032618375546,FED-23JUL,5.1607142857142865,5.125,5.125,0.29166666666667285,0.05357142857142857,0.00255102040816446,0,0,0.04638364779875148,-0.00719101416076634,0.37338007379539295,FDTR Index,0.01390032618375546
2023-05-03,FED-23JUN,2023-06-14,-0.0076530612244916085,0,0,0.18659420289854173,-0.03713947313619326,2.0485776236812105,0.01390032618375546,FED-23JUN,5.153061224489795,5.125,5.125,0.4782608695652146,0.01643195543523531,-0.01020408163265518,0,0,0.02371541501975799,-0.00697625989171179,2.398768264629104,FDTR Index,0.01390032618375546
2023-05-03,FED-23MAY,2023-05-03,-0.04081632653061096,0,0,-1.4782608695652657,-0.013405872553102872,9.569962659399835,0.01390032618375546,FED-23MAY,5.112244897959184,5.125,5.125,-1.000000000000051,0.00302608288213244,0.00255102040816357,0,0,-4.618527782440651e-14,-5.661703456893001e-4,3.190433983169793,FDTR Index,0.01390032618375546
2023-05-03,FED-23SEP,2023-09-20,0.040816326530611846,0,0,1.234042553191539,0.0414670970428988,-13.052088335416652,0.01390032618375546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-14,FED-23DEC,2023-12-11,0.022959183673470385,0,0,0.04276895943562983,0.043464962515618516,-0.1668433683960444,0.05339357983078013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-14,FED-23JUL,2023-07-26,-0.125,0,0,-1.114055299539174,-0.14253826530612246,-2.357266066745094,0.05339357983078013,FED-23JUL,5.301020408163265,5.375,5.375,-0.9354838709677424,0.01429742815493544,0.01020408163265163,0,0,-0.08933002481390107,-0.01114119117034569,-3.3204912385121528,FDTR Index,0.05339357983078013
2023-06-14,FED-23JUN,2023-06-14,-0.170918367346939,-0.25,-0.25,1.9354838709676891,-0.01304794877134527,44.03894939047098,0.05339357983078013,FED-23JUN,5.130102040816326,5.125,5.125,0.9999999999999466,0.00124947938359017,-0.00510204081632714,0,0,-8.71525074330748e-14,-0.00119741774260724,23.991162367021634,FDTR Index,0.05339357983078013
2023-06-14,FED-23NOV,2023-11-01,0.45153061224489743,0.25,0.25,-0.5423728813558806,0.2895993856726364,-43.827752289322966,0.05339357983078013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-14,FED-23SEP,2023-09-20,-0.1479591836734686,0,0,-0.2103152906870806,-0.19416389004581422,0.14893937126574963,0.05339357983078013,FED-23SEP,5.433673469387755,5.375,5.375,0.24731182795698547,0.09668497501041232,0.03061224489796021,0,0,0.11150935882118382,-0.01668575593502708,-2.1639729627273705,FDTR Index,0.05339357983078013
2023-07-26,FED-23DEC,2023-12-11,0.10714285714285676,0.25,0.25,-1.4833333333333267,0.041545189504373164,3.1483687829371716,0.01223709994041671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-26,FED-23JUL,2023-07-26,-0.16581632653061185,-0.25,-0.25,-0.433333333333107,-0.05307033527696792,88.10809754840453,0.01223709994041671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-26,FED-23NOV,2023-11-01,0.15306122448979576,0.25,0.25,0.17021276595721535,0.021996043315285287,-89.97890088738131,0.01223709994041671,FED-23NOV,5.525510204081632,5.625,5.625,-0.829787234042557,0.02262729071220324,0.03826530612244827,0,0,-0.01160541586074559,-0.03110032278217411,-5.095821856626097,FDTR Index,0.01223709994041671
2023-07-26,FED-23SEP,2023-09-20,-0.07653061224489655,-0.25,-0.25,1.7652711050103218,-0.003227821740941269,3.290949774931131,0.01223709994041671,FED-23SEP,5.448979591836736,5.375,5.375,0.9354838709677648,0.01939946897126197,0.01785714285714412,0,0,0.01881720430110356,0.00724307580174926,4.568515218891509,FDTR Index,0.01223709994041671
2023-09-20,FED-23DEC,2023-12-11,0.012755102040816091,0.25,0.25,-1.5630681818181842,-0.02318695335276968,-1.4815672719614232,0.04600419046617649,FED-23DEC,5.515306122448979,5.625,5.625,-0.7818181818181875,0.0294213348604748,-0.01785714285714323,0,0.25,-0.2818181818181803,-0.01826712827988337,1.4117315661793572,FDTR Index,0.04600419046617649
2023-09-20,FED-23NOV,2023-11-01,-0.07397959183673386,-0.25,-0.25,1.7103896103896163,-0.01596340066638901,-2.332477114920419,0.04600419046617649,FED-23NOV,5.441326530612245,5.375,5.375,0.9285714285714288,0.01345793419408579,-0.01785714285714323,0,0,-0.01428571428571834,-0.00177660349854228,0.5431521295144004,FDTR Index,0.04600419046617649
2023-09-20,FED-23SEP,2023-09-20,-0.06377551020408223,0,0,0.07142857142869197,-0.012826686797167839,91.77519479822556,0.04600419046617649,FED-23SEP,5.377551020408163,5.375,5.375,1.0000000000001208,6.312473969179509e-4,0,0,0,0,0,0,FDTR Index,0.04600419046617649
2023-09-20,FED-24JAN,2024-01-31,0.14030612244897878,0.25,0,-1.6000000000001235,0.05166467097042899,-88.22668371919106,0.04600419046617649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-11-01,FED-23DEC,2023-12-11,0.038265306122447384,0,0,0.9999999999999875,-0.0046530091628488104,-0.18224349397584394,-0.00224059611123174,FED-23DEC,5.413265306122448,5.375,5.375,1.0000000000000049,0.00810209287796751,0.00255102040816268,0,0,0.2222222222222493,-0.00337749895876718,-2.1678534939758523,NAPMPMI Index,-0.00224059611123174
2023-11-01,FED-23DEC,2023-12-11,0.038265306122447384,0,0,0.9999999999999875,-0.0046530091628488104,-0.18224349397584394,-0.00224059611123174,FED-23DEC,5.413265306122448,5.375,5.375,1.0000000000000049,0.00810209287796751,0.00255102040816268,0,0,0.2222222222222493,-0.00337749895876718,-2.1678534939758523,FDTR Index,-0.00224059611123174
2023-11-01,FED-24MAR,2024-03-20,-0.07397959183673208,0,0,-0.6744186046511299,-0.02195048937942523,-1.512588774763361,-0.00224059611123174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-12-13,FED-24JAN,2024-01-31,0.204081632653061,0.25,0,-0.1956521739130444,-0.09227925864223241,19.360143896325873,-0.04550408982122826,FED-24JAN,5.374999999999999,5.375,5.375,0,0.00255102040816326,0.0127551020408152,0,0,0.714285714285701,-0.00430159308621408,-2.3603923186500495,FDTR Index,-0.04550408982122826
2023-12-13,FED-24MAR,2024-03-20,-0.16836734693877542,-0.25,-0.25,0.49999999999999506,0.048183048729695976,-17.73711976992321,-0.04550408982122826,FED-24MAR,5.206632653061224,5.125,5.125,0.49999999999999506,0.05073406913785924,-0.06632653061224492,-0.25,-0.25,1.2692307692307634,-0.00390462307371926,-1.0661521121125022,FDTR Index,-0.04550408982122826
2023-12-13,FED-24MAY,2024-05-01,-0.1147959183673466,0,0.25,-0.6313131313131282,0.057222251145356125,-2.8000797329584244,-0.04550408982122826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-31,FED-24JAN,2024-01-31,0.30357142857142705,0.25,0.25,1.275362318840524,-0.0710185860058309,41.33389538626302,0.01900855463698058,FED-24JAN,5.380102040816325,5.375,5.375,0.9999999999999466,0.00124947938359017,0,0,0,0,0,0,FDTR Index,0.01900855463698058
2024-01-31,FED-24JUN,2024-06-12,-0.5459183673469372,-0.5,-0.5,-1.163265306122394,0.1386661807580175,-42.35867620826632,0.01900855463698058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-31,FED-24MAR,2024-03-20,0.47193877551020424,0.5,0.5,-0.8367346938775575,-0.11978732819658477,4.665140081616663,0.01900855463698058,FED-24MAR,5.306122448979592,5.375,5.375,-1.0000000000000049,0.0201283319450229,0.03826530612245005,0,0,-0.04545454545454608,-0.01175942315701791,-0.6049512966487534,FDTR Index,0.01900855463698058
2024-01-31,FED-24MAY,2024-05-01,-0.20153061224489832,-0.25,-0.25,0.8823529411764818,0.049608236151603514,-3.5040359289544645,0.01900855463698058,FED-24MAY,5.104591836734694,5.125,5.125,-0.11764705882352312,0.06973656809662641,0.02806122448979575,0,0,0.1577152600170545,-0.00253149729279465,0.1363233306589029,FDTR Index,0.01900855463698058
2024-03-20,FED-24JUL,2024-07-31,-0.29846938775510257,-0.25,-0.25,0.1993620414673134,0.04864509579341941,-3.1476948325754277,-0.00783712370946827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-20,FED-24JUN,2024-06-12,0.13010204081632626,0,0,0.9070707070707043,-0.03203743231986672,-2.082188789176132,-0.00783712370946827,FED-24JUN,5.173469387755102,5.125,5.125,0.422222222222219,0.0301762286547272,-0.03316326530612201,0,0,-0.17037037037037422,-0.00142518742190752,-0.02223676378984906,FDTR Index,-0.00783712370946827
2024-05-01,FED-24JUL,2024-07-31,0.06122448979591688,0,0,0.05681818181818221,-0.02379216992919617,5.7838517505955895,0.00457404480951254,FED-24JUL,5.32908163265306,5.375,5.375,-0.818181818181822,0.01957517700957934,0,0,0,-0.21818181818181911,-0.00510204081632652,3.3316136143022153,NAPMPMI Index,0.00457404480951254
2024-05-01,FED-24JUL,2024-07-31,0.06122448979591688,0,0,0.05681818181818221,-0.02379216992919617,5.7838517505955895,0.00457404480951254,FED-24JUL,5.32908163265306,5.375,5.375,-0.818181818181822,0.01957517700957934,0,0,0,-0.21818181818181911,-0.00510204081632652,3.3316136143022153,FDTR Index,0.00457404480951254
2024-05-01,FED-24JUN,2024-06-12,0.035714285714286476,0,0,0.1515151515151909,-0.013301749271137031,20.604915476071245,0.00457404480951254,FED-24JUN,5.364795918367347,5.375,5.375,-0.6666666666666311,0.00627342773844231,0.00510204081632625,0,0,0.08333333333337234,0.00140566430653894,20.198405288950596,NAPMPMI Index,0.00457404480951254
2024-05-01,FED-24JUN,2024-06-12,0.035714285714286476,0,0,0.1515151515151909,-0.013301749271137031,20.604915476071245,0.00457404480951254,FED-24JUN,5.364795918367347,5.375,5.375,-0.6666666666666311,0.00627342773844231,0.00510204081632625,0,0,0.08333333333337234,0.00140566430653894,20.198405288950596,FDTR Index,0.00457404480951254
2024-05-01,FED-24MAY,2024-05-01,0.0025510204081644616,0,0,-0.3333333333333738,-0.004418731778425659,-1.1680032055409484,0.00457404480951254,FED-24MAY,5.367346938775511,5.375,5.375,-1.0000000000000049,0.00185469596001665,0,0,0,0,0,0,NAPMPMI Index,0.00457404480951254
2024-05-01,FED-24MAY,2024-05-01,0.0025510204081644616,0,0,-0.3333333333333738,-0.004418731778425659,-1.1680032055409484,0.00457404480951254,FED-24MAY,5.367346938775511,5.375,5.375,-1.0000000000000049,0.00185469596001665,0,0,0,0,0,0,FDTR Index,0.00457404480951254
2024-05-01,FED-24SEP,2024-09-18,-0.10204081632653139,0,0,0.1224489795918422,0.041597251145356104,-25.309196230606354,0.00457404480951254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-12,FED-24JUL,2024-07-31,0.13265306122448983,0,0,-0.0634920634920324,-0.04526759683465223,18.841727357976104,0.01827465132610834,FED-24JUL,5.357142857142857,5.375,5.375,-0.9999999999999716,0.00542091836734693,0.00765306122448894,0,0,9.992007221626407e-15,-0.00540790295710121,-5.570402636532979,CPI YOY Index,0.01827465132610834
2024-06-12,FED-24JUL,2024-07-31,0.13265306122448983,0,0,-0.0634920634920324,-0.04526759683465223,18.841727357976104,0.01827465132610834,FED-24JUL,5.357142857142857,5.375,5.375,-0.9999999999999716,0.00542091836734693,0.00765306122448894,0,0,9.992007221626407e-15,-0.00540790295710121,-5.570402636532979,FDTR Index,0.01827465132610834
2024-06-12,FED-24JUN,2024-06-12,0.012755102040815203,0,0,-1.4921397450962104e-13,-0.00417143898375676,22.749242971452233,0.01827465132610834,FED-24JUN,5.369897959183672,5.375,5.375,-1.0000000000001208,0.00124947938359017,0,0,0,0,0,0,CPI YOY Index,0.01827465132610834
2024-06-12,FED-24JUN,2024-06-12,0.012755102040815203,0,0,-1.4921397450962104e-13,-0.00417143898375676,22.749242971452233,0.01827465132610834,FED-24JUN,5.369897959183672,5.375,5.375,-1.0000000000001208,0.00124947938359017,0,0,0,0,0,0,FDTR Index,0.01827465132610834
2024-06-12,FED-24NOV,2024-11-07,-0.2066326530612228,-0.25,-0.25,1.319148936170335,0.0438424094127447,-39.79017364789828,0.01827465132610834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-12,FED-24SEP,2024-09-18,0.0688775510204076,0,0,0.4586288416075609,-0.01830617451062059,-2.487890000059768,0.01827465132610834,FED-24SEP,5.232142857142857,5.125,5.125,0.7777777777777751,0.02678571428571428,0.00765306122448983,-0.25,-0.25,1.7142857142857144,-0.02390280091628487,-0.6870933185297088,CPI YOY Index,0.01827465132610834
