date,contract_preamble,expiry_date,mean,median,mode,skewness,kurtosis,variance
2022-03-09,ACPI-22,2023-01-11,5.888888888888889,7.5,7.5,-0.9999999999999998,-1.8227236300835277,3.015432098765432
2022-03-09,ACPI-23,2024-01-09,6.564814814814815,6.5,6.5,0.4117647058823589,15.260353850118605,0.2643175582990398
2022-03-09,ACPI-24,2025-01-13,3.588785046728972,3.5,3.5,0.5757575757575755,14.290447280130582,0.349593850991353
2022-03-10,ACPI-22,2023-01-11,5.86,5.5,7.5,0.31034482758620635,-1.3819118591102242,1.9904000000000002
2022-03-10,ACPI-23,2024-01-09,6.564814814814815,6.5,6.5,0.4117647058823589,15.260353850118605,0.2643175582990398
2022-03-10,ACPI-24,2025-01-13,3.588785046728972,3.5,3.5,0.5757575757575755,14.290447280130582,0.349593850991353
2022-03-11,ACPI-22,2023-01-11,5.887755102040817,5.5,7.5,0.3333333333333339,-1.364371243505386,1.9925031236984592
2022-03-11,ACPI-23,2024-01-09,6.564814814814815,6.5,6.5,0.4117647058823589,15.260353850118605,0.2643175582990398
2022-03-11,ACPI-24,2025-01-13,3.588785046728972,3.5,3.5,0.5757575757575755,14.290447280130582,0.349593850991353
2022-03-12,ACPI-22,2023-01-11,5.887755102040817,5.5,7.5,0.3333333333333339,-1.364371243505386,1.9925031236984592
2022-03-12,ACPI-23,2024-01-09,6.564814814814815,6.5,6.5,0.4117647058823589,15.260353850118605,0.2643175582990398
2022-03-12,ACPI-24,2025-01-13,3.588785046728972,3.5,3.5,0.5757575757575755,14.290447280130582,0.349593850991353
2022-03-13,ACPI-22,2023-01-11,5.887755102040817,5.5,7.5,0.3333333333333339,-1.364371243505386,1.9925031236984592
2022-03-13,ACPI-23,2024-01-09,6.564814814814815,6.5,6.5,0.4117647058823589,15.260353850118605,0.2643175582990398
2022-03-13,ACPI-24,2025-01-13,3.588785046728972,3.5,3.5,0.5757575757575755,14.290447280130582,0.349593850991353
2022-03-14,ACPI-22,2023-01-11,6.04054054054054,6.5,6.5,-0.4722222222222224,-0.8507247782038054,1.4105186267348429
2022-03-14,ACPI-23,2024-01-09,6.564814814814815,6.5,6.5,0.4117647058823589,15.260353850118605,0.2643175582990398
2022-03-14,ACPI-24,2025-01-13,3.588785046728972,3.5,3.5,0.5757575757575755,14.290447280130582,0.349593850991353
2022-03-15,ACPI-22,2023-01-11,6.04054054054054,6.5,6.5,-0.4722222222222224,-0.8507247782038054,1.4105186267348429
