date,contract_preamble,expiry_date,mean,median,mode,skewness,kurtosis,variance
2022-12-25,CPICOREYOY-22DEC,2022-12-25,5.667346938775511,5.2,5,0.7316293929712466,-1.9780527152812104,0.45117867555185354
2023-02-07,CPICOREYOY-23JAN,2023-02-07,5.802040816326532,5.800000000000001,5.800000000000001,1.0000000000005596,91.09970412371084,4.0399833402748566e-4
2023-03-01,CPICOREYOY-23FEB,2023-03-14,5.098979591836734,5.1,5.1,-0.9999999999992539,91.09970412371084,1.0099958350687142e-4
2023-03-02,CPICOREYOY-23FEB,2023-03-14,5.098979591836734,5.1,5.1,-0.9999999999992539,91.09970412371084,1.0099958350687142e-4
2023-03-03,CPICOREYOY-23FEB,2023-03-14,5.098979591836734,5.1,5.1,-0.9999999999992539,91.09970412371084,1.0099958350687142e-4
2023-03-04,CPICOREYOY-23FEB,2023-03-14,5.098979591836734,5.1,5.1,-0.9999999999992539,91.09970412371084,1.0099958350687142e-4
2023-03-05,CPICOREYOY-23FEB,2023-03-14,5.098979591836734,5.1,5.1,-0.9999999999992539,91.09970412371084,1.0099958350687142e-4
2023-03-06,CPICOREYOY-23FEB,2023-03-14,5.270408163265306,5.4,5.4,-0.9999999999999951,-1.898538557430731,0.02249167013744284
2023-03-07,CPICOREYOY-23FEB,2023-03-14,5.270408163265306,5.4,5.4,-0.9999999999999951,-1.898538557430731,0.02249167013744284
2023-03-08,CPICOREYOY-23FEB,2023-03-14,5.270408163265306,5.4,5.4,-0.9999999999999951,-1.898538557430731,0.02249167013744284
2023-03-09,CPICOREYOY-23FEB,2023-03-14,5.270408163265306,5.4,5.4,-0.9999999999999951,-1.898538557430731,0.02249167013744284
2023-03-10,CPICOREYOY-23FEB,2023-03-14,5.276530612244897,5.4,5.4,-0.9097744360902289,-1.1700803675020524,0.025877759266972198
2023-03-11,CPICOREYOY-23FEB,2023-03-14,5.300000000000001,5.4,5.1,-0.6282051282051251,-1.6678792060491492,0.03285714285714294
2023-03-12,CPICOREYOY-23FEB,2023-03-14,5.300000000000001,5.4,5.1,-0.6282051282051251,-1.6678792060491492,0.03285714285714294
2023-03-13,CPICOREYOY-23FEB,2023-03-14,5.3387755102040835,5.4,5.2,-0.5084745762711815,-1.148049996897886,0.019720949604331527
2023-03-13,CPICOREYOY-23MAR,2023-04-12,5.235714285714286,5.2,5.2,0.9999999999999977,4.071472542877301,0.005765306122448972
2023-03-14,CPICOREYOY-23FEB,2023-03-14,5.369387755102042,5.4,5.4,-0.3260869565217498,0.31277773668639375,0.015593502707205338
2023-03-14,CPICOREYOY-23MAR,2023-04-12,5.235714285714286,5.2,5.2,0.9999999999999977,4.071472542877301,0.005765306122448972
2023-03-15,CPICOREYOY-23MAR,2023-04-12,5.318367346938777,5.3,5.4,0.23076923076924713,-1.3114574098905765,0.0084381507705123
2023-03-16,CPICOREYOY-23MAR,2023-04-12,5.146938775510204,5.1,5.1,0.5897435897435824,-0.36292656406969437,0.016368179925031277
2023-03-17,CPICOREYOY-23MAR,2023-04-12,5.146938775510204,5.1,5.1,0.5897435897435824,-0.36292656406969437,0.016368179925031277
2023-03-18,CPICOREYOY-23MAR,2023-04-12,5.196938775510204,5.2,5.2,-0.03797468354430835,-0.5213117030537546,0.014174302374010855
2023-03-19,CPICOREYOY-23MAR,2023-04-12,5.196938775510204,5.2,5.2,-0.03797468354430835,-0.5213117030537546,0.014174302374010855
2023-03-20,CPICOREYOY-23MAR,2023-04-12,5.196938775510204,5.2,5.2,-0.03797468354430835,-0.5213117030537546,0.014174302374010855
2023-03-21,CPICOREYOY-23MAR,2023-04-12,5.196938775510204,5.2,5.2,-0.03797468354430835,-0.5213117030537546,0.014174302374010855
2023-03-22,CPICOREYOY-23MAR,2023-04-12,5.257142857142856,5.3,5.3,-0.34426229508197315,-0.9216664740661158,0.02489795918367348
2023-03-23,CPICOREYOY-23MAR,2023-04-12,5.257142857142856,5.3,5.3,-0.34426229508197315,-0.9216664740661158,0.02489795918367348
2023-03-24,CPICOREYOY-23MAR,2023-04-12,5.257142857142856,5.3,5.3,-0.34426229508197315,-0.9216664740661158,0.02489795918367348
2023-03-25,CPICOREYOY-23MAR,2023-04-12,5.257142857142856,5.3,5.3,-0.34426229508197315,-0.9216664740661158,0.02489795918367348
2023-03-26,CPICOREYOY-23MAR,2023-04-12,5.257142857142856,5.3,5.3,-0.34426229508197315,-0.9216664740661158,0.02489795918367348
2023-03-27,CPICOREYOY-23MAR,2023-04-12,5.263265306122449,5.3,5.3,-0.31034482758621434,-0.8629091710709531,0.022324031653477735
2023-03-28,CPICOREYOY-23MAR,2023-04-12,5.278571428571427,5.3,5.3,-0.2079207920792158,-0.6021218522372505,0.017397959183673484
2023-03-29,CPICOREYOY-23MAR,2023-04-12,5.2734693877551,5.3,5.3,-0.2708333333333389,-0.40770352751399397,0.016643065389421084
2023-03-30,CPICOREYOY-23MAR,2023-04-12,5.281632653061224,5.3,5.3,-0.19565217391303866,-0.40399704567796446,0.01639733444398169
2023-03-31,CPICOREYOY-23MAR,2023-04-12,5.283673469387756,5.3,5.3,-0.17391304347825343,-0.4159784387297627,0.01646813827571847
2023-04-01,CPICOREYOY-23MAR,2023-04-12,5.283673469387756,5.3,5.3,-0.17391304347825343,-0.4159784387297627,0.01646813827571847
2023-04-02,CPICOREYOY-23MAR,2023-04-12,5.290816326530613,5.3,5.3,-0.0909090909090931,-0.09818630336543199,0.020017700957934197
2023-04-03,CPICOREYOY-23MAR,2023-04-12,5.46734693877551,5.5,5.6,-0.3018867924528343,-0.07110917013740714,0.020566430653894182
2023-04-04,CPICOREYOY-23MAR,2023-04-12,5.492857142857142,5.55,5.6,-0.06666666666666654,-0.8124353581065233,0.016581632653061187
2023-04-05,CPICOREYOY-23MAR,2023-04-12,5.493877551020408,5.55,5.6,-0.05769230769231476,-0.7658448749999889,0.016493127863390217
2023-04-06,CPICOREYOY-23MAR,2023-04-12,5.493877551020408,5.55,5.6,-0.05769230769231476,-0.7658448749999889,0.016493127863390217
2023-04-07,CPICOREYOY-23MAR,2023-04-12,5.535714285714285,5.6,5.6,-0.8873239436619828,1.5145729768600686,0.013520408163265267
