date,contract_preamble,expiry_date,mean,median,mode,skewness,kurtosis,variance
2022-12-08,CPIYOY-22NOV,2022-12-13,7.094897959183674,7.050000000000001,7,0.6690647482014438,-1.2306482455992662,0.02579029571012082
2022-12-09,CPIYOY-22NOV,2022-12-13,7.098979591836735,7.1000000000000005,6.9,-0.007874015748032441,-1.125118657134116,0.023366305705955877
2022-12-10,CPIYOY-22NOV,2022-12-13,7.104081632653062,7.1000000000000005,6.9,0.030769230769234466,-1.2165996327667679,0.024473136193252837
2022-12-11,CPIYOY-22NOV,2022-12-13,7.104081632653062,7.1000000000000005,6.9,0.030769230769234466,-1.2165996327667679,0.024473136193252837
2022-12-12,CPIYOY-22NOV,2022-12-13,7.098979591836735,7.1000000000000005,7.2,-0.00800000000000096,-0.9632711263594742,0.02316222407330282
2022-12-13,CPIYOY-22NOV,2022-12-13,7.176530612244901,7.2,7.2,-0.21904761904760395,0.5462702515662095,0.02526551436901294
2022-12-16,CPIYOY-22DEC,2023-01-12,6.306122448979592,6.300000000000001,6.300000000000001,0.0909090909090887,-0.7311940957763228,0.007513536026655564
2022-12-17,CPIYOY-22DEC,2023-01-12,6.306122448979592,6.300000000000001,6.300000000000001,0.0909090909090887,-0.7311940957763228,0.007513536026655564
2022-12-18,CPIYOY-22DEC,2023-01-12,6.306122448979592,6.300000000000001,6.300000000000001,0.0909090909090887,-0.7311940957763228,0.007513536026655564
2022-12-19,CPIYOY-22DEC,2023-01-12,6.332653061224489,6.300000000000001,6.300000000000001,0.22535211267605917,-0.6793694249069735,0.03342357351103705
2022-12-20,CPIYOY-22DEC,2023-01-12,6.28469387755102,6.300000000000001,6.300000000000001,-0.09933774834437133,-0.34327920289143776,0.039663681799250304
2022-12-21,CPIYOY-22DEC,2023-01-12,6.287755102040816,6.300000000000001,6.300000000000001,-0.08108108108107911,-0.31650677009039807,0.039441899208663055
2022-12-22,CPIYOY-22DEC,2023-01-12,6.297959183673469,6.300000000000001,6.300000000000001,-0.014492753623190156,-0.09343135250155798,0.03489379425239483
2022-12-23,CPIYOY-22DEC,2023-01-12,6.303061224489795,6.300000000000001,6.300000000000001,0.022222222222224912,-0.040510351425444124,0.03397022074135775
2022-12-24,CPIYOY-22DEC,2023-01-12,6.306122448979591,6.300000000000001,6.300000000000001,0.04411764705880966,0.1697436883857173,0.035064556434818824
2022-12-25,CPIYOY-22DEC,2023-01-12,6.309183673469387,6.300000000000001,6.300000000000001,0.06474820143883797,0.04262049942487556,0.03593606830487296
2022-12-26,CPIYOY-22DEC,2023-01-12,6.309183673469387,6.300000000000001,6.300000000000001,0.06474820143883797,0.04262049942487556,0.03593606830487296
2022-12-27,CPIYOY-22DEC,2023-01-12,6.309183673469387,6.300000000000001,6.300000000000001,0.06474820143883797,0.04262049942487556,0.03593606830487296
2022-12-28,CPIYOY-22DEC,2023-01-12,6.311224489795917,6.300000000000001,6.300000000000001,0.07801418439715405,0.01380285768437739,0.03609850062473969
2022-12-29,CPIYOY-22DEC,2023-01-12,6.333673469387754,6.300000000000001,6.300000000000001,0.2773109243697377,0.8666903894788991,0.029988546438983747
2022-12-30,CPIYOY-22DEC,2023-01-12,6.337755102040815,6.3500000000000005,6.4,0.30081300813007544,0.7321389002536356,0.027860266555601823
2022-12-31,CPIYOY-22DEC,2023-01-12,6.337755102040815,6.3500000000000005,6.4,0.30081300813007544,0.7321389002536356,0.027860266555601823
2023-01-01,CPIYOY-22DEC,2023-01-12,6.339795918367347,6.3500000000000005,6.4,0.3223140495867729,0.8409633988322742,0.027497917534360664
2023-01-02,CPIYOY-22DEC,2023-01-12,6.331632653061225,6.300000000000001,6.4,0.24409448818897175,0.46257683725038934,0.028489171178675537
2023-01-03,CPIYOY-22DEC,2023-01-12,6.327551020408164,6.300000000000001,6.300000000000001,0.23076923076923644,0.6182650294281191,0.027710329029570997
