date,contract_preamble,expiry_date,mean,median,mode,skewness,kurtosis,variance
2022-12-08,CPIYOY-22NOV,2022-12-17,7.100000000000002,7.1000000000000005,7.1000000000000005,8.617968824813088e-15,0.9252004897958912,0.07500000000000005
2022-12-09,CPIYOY-22NOV,2022-12-17,7.097959183673471,7.1000000000000005,7.2,-0.013071895424832482,0.0263694425548473,0.03693461057892549
2022-12-10,CPIYOY-22NOV,2022-12-17,7.092857142857144,7.1000000000000005,7.2,-0.0472972972972912,-0.561872076989371,0.033112244897959234
2022-12-11,CPIYOY-22NOV,2022-12-17,7.307142857142857,7.300000000000001,7.300000000000001,1.000000000000123,20.335875778547383,8.673469387755076e-4
2022-12-12,CPIYOY-22NOV,2022-12-17,7.051020408163266,7.1000000000000005,7.1000000000000005,-0.7741935483870895,1.2238343665057414,0.007192836318200779
2022-12-13,CPIYOY-22NOV,2022-12-17,7.202040816326532,7.2,7.2,0.018348623853213206,1.3381672161097313,0.02560807996668059
2022-12-14,CPIYOY-22DEC,2023-01-13,6.60051020408163,6.6000000000000005,5.9,0.0011614401858265268,-1.3597145915613675,0.24321402540608078
2022-12-14,CPIYOY-22NOV,2022-12-17,7.200000000000002,7.2,7.2,1.5683150473984175e-14,1.072422892733539,0.026020408163265344
2022-12-15,CPIYOY-22DEC,2023-01-13,6.361734693877551,6.4,6.4,-0.20661157024792534,0.10385386213922665,0.05695413369429406
2022-12-17,CPIYOY-22DEC,2023-01-13,6.364285714285714,6.4,6.300000000000001,-0.20348837209302773,-0.3288015939160527,0.04913265306122448
2022-12-17,CPIYOY-22NOV,2022-12-17,7.200000000000002,7.2,7.2,1.5683150473984175e-14,1.072422892733539,0.026020408163265344
2022-12-18,CPIYOY-22DEC,2023-01-13,6.455102040816327,6.4,6.4,1.0000000000000082,-0.7978349987648876,0.006555601832569769
2022-12-20,CPIYOY-22DEC,2023-01-13,6.297959183673471,6.300000000000001,6.300000000000001,-0.012578616352197303,-0.35645568004883277,0.042955018742190765
2022-12-21,CPIYOY-22DEC,2023-01-13,6.28418367346939,6.300000000000001,6.300000000000001,-0.10580204778155895,-0.2234464091124324,0.03684168054977094
2022-12-22,CPIYOY-22DEC,2023-01-13,6.296428571428574,6.300000000000001,6.300000000000001,-0.02372881355931309,-0.07811581934548961,0.038303571428571444
2022-12-23,CPIYOY-22DEC,2023-01-13,6.161734693877552,6.2,6.2,-1.0000000000000058,3.310419318497612,0.0066480112453144455
2022-12-24,CPIYOY-22DEC,2023-01-13,6.2969387755102035,6.300000000000001,6.300000000000001,-0.02173913043478523,-0.1086324126276863,0.03417430237401083
2022-12-26,CPIYOY-22DEC,2023-01-13,6.213775510204084,6.15,6.1000000000000005,0.8677042801556387,0.6408000869555526,0.028636765930862125
2022-12-27,CPIYOY-22DEC,2023-01-13,6.266326530612245,6.2,6.2,1.0000000000000007,1.2908957677869974,0.011927321949187842
2022-12-28,CPIYOY-22DEC,2023-01-13,7.3,7.300000000000001,7.2,1.0000000000000044,-2.0199,0.010000000000000018
2022-12-29,CPIYOY-22DEC,2023-01-13,6.334693877551022,6.300000000000001,6.300000000000001,0.9999999999999936,1.221777569035714,0.004306538942107455
2022-12-30,CPIYOY-22DEC,2023-01-13,6.345408163265307,6.300000000000001,6.300000000000001,0.4139534883720948,1.2652972918893237,0.02156054768846313
2022-12-31,CPIYOY-22DEC,2023-01-13,6.353061224489796,6.300000000000001,6.300000000000001,0.5199999999999935,0.26693908047317816,0.016368179925031236
2023-01-01,CPIYOY-22DEC,2023-01-13,6.279591836734694,6.3,6.3,-1.0000000000000373,0.09359769230771064,0.0016243231986672103
2023-01-02,CPIYOY-22DEC,2023-01-13,6.325510204081634,6.300000000000001,6.4,0.36231884057969105,-0.664480648734807,0.006288004997917539
2023-01-03,CPIYOY-22DEC,2023-01-13,6.337755102040817,6.300000000000001,6.300000000000001,0.32456140350876556,0.41029412208278604,0.022248021657642635
2023-01-04,CPIYOY-22DEC,2023-01-13,6.319387755102042,6.300000000000001,6.300000000000001,0.17117117117116837,0.4000129507788346,0.022991461890878796
